ID,CELL_ID,AXIS_ORDINATE_ID
56066,3564152_REF,AE_REF_F_33_00_a_REF_AE 3_2_1_0080
56067,3593810_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0160
56068,3592943_REF,AE_REF_F_34_00_b_REF_AE 3_2_1_0006
56069,3593890_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0220
56070,3593278_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0120
56071,3593371_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0190
56072,3593195_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0160
56073,3593072_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0030
56074,3593699_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0040
56075,3564151_REF,AE_REF_F_33_00_a_REF_AE 3_2_2_0010
56076,3593885_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0220
56077,3593494_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0070
56078,3593629_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0180
56079,3593225_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0040
56080,3593424_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0220
56081,3593515_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0060
56082,3592849_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0060
56083,3593126_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0030
56084,3593373_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0050
56085,3592915_REF,AE_REF_F_34_00_a_REF_AE 3_2_2_0050
56086,3564199_REF,AE_REF_F_35_00_a_REF_AE 3_2_1_0060
56087,3593059_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0090
56088,3593643_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0190
56089,3593169_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0010
56090,3632230_REF,AE_REF_F_32_04_b_REF_AE 3_2_2_0030
56091,3593006_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0030
56092,3593552_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0150
56093,3564241_REF,AE_REF_F_35_00_d_REF_AE 3_2_2_0010
56094,3593323_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0170
56095,3593592_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0140
56096,3593155_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0080
56097,3592986_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0110
56098,3564232_REF,AE_REF_F_35_00_b_REF_AE 3_2_2_0020
56099,3593264_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0100
56100,3593021_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0050
56101,3592955_REF,AE_REF_F_34_00_b_REF_AE 3_2_1_0020
56102,3593490_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0030
56103,3593081_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0110
56104,3593002_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0070
56105,3593159_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0005
56106,3593012_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0090
56107,3593771_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0120
56108,3592911_REF,AE_REF_F_34_00_a_REF_AE 3_2_1_0010
56109,3593734_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0020
56110,3593613_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0160
56111,3593925_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0220
56112,3593243_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0090
56113,3593521_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0070
56114,3593756_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0105
56115,3593569_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0110
56116,3593930_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0220
56117,3592834_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0040
56118,3592892_REF,AE_REF_F_32_03_b_REF_AE 3_2_2_0060
56119,3593055_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0050
56120,3593531_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0090
56121,3593260_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0105
56122,3593925_REF,AE_REF_F_36_02_c_REF_AE 3_2_1_0140
56123,3593211_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0050
56124,3593671_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0025
56125,3593840_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0190
56126,3593859_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0210
56127,3593639_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0090
56128,3593485_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0030
56129,3593433_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0210
56130,3632203_REF,AE_REF_F_32_04_b_REF_AE 3_2_2_0100
56131,3593629_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0070
56132,3593747_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0100
56133,3632119_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0245
56134,3593502_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0050
56135,3632128_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0190
56136,3564163_REF,AE_REF_F_33_00_b_REF_AE 3_2_1_0010
56137,3593743_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0100
56138,3632127_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0180
56139,3593585_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0130
56140,3593525_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0070
56141,3593858_REF,AE_REF_F_36_02_c_REF_AE 3_2_1_0025
56142,3564223_REF,AE_REF_F_35_00_a_REF_AE 3_2_2_0040
56143,3593311_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0150
56144,3593664_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0020
56145,3632228_REF,AE_REF_F_32_04_b_REF_AE 3_2_2_0010
56146,3592978_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0010
56147,3595812_REF,AE_REF_F_34_00_c_REF_AE 3_2_2_0010
56148,3593256_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0120
56149,3632127_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0035
56150,3632199_REF,AE_REF_F_32_04_b_REF_AE 3_2_2_0060
56151,3593085_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0110
56152,3564221_REF,AE_REF_F_35_00_a_REF_AE 3_2_1_0180
56153,3593162_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0040
56154,3632132_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0035
56155,3593088_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0170
56156,3593043_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0170
56157,3593443_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0210
56158,3593201_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0100
56159,3593419_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0130
56160,3593775_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0120
56161,3593820_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0170
56162,3592793_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0020
56163,3564175_REF,AE_REF_F_33_00_b_REF_AE 3_2_1_0130
56164,3593632_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0130
56165,3593121_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0150
56166,3593940_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0220
56167,3592801_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0140
56168,3592853_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0180
56169,3564263_REF,AE_REF_F_35_00_c_REF_AE 3_2_2_0010
56170,3564257_REF,AE_REF_F_35_00_d_REF_AE 3_2_1_0250
56171,3593888_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0200
56172,3592813_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0039
56173,3593843_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0200
56174,3593492_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0040
56175,3592951_REF,AE_REF_F_34_00_b_REF_AE 3_2_2_0020
56176,3593659_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0010
56177,3593928_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0200
56178,3632156_REF,AE_REF_F_32_03_b_REF_AE 3_2_1_0035
56179,3593665_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0080
56180,3593106_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0130
56181,3593615_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0150
56182,3632239_REF,AE_REF_F_32_04_b_REF_AE 3_2_1_0050
56183,3595809_REF,AE_REF_F_34_00_c_REF_AE 3_2_2_0110
56184,3564242_REF,AE_REF_F_35_00_d_REF_AE 3_2_1_0215
56185,3593867_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0190
56186,3592964_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0030
56187,3632196_REF,AE_REF_F_32_04_b_REF_AE 3_2_2_0030
56188,3593456_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0010
56189,3564266_REF,AE_REF_F_35_00_c_REF_AE 3_2_1_0100
56190,3593651_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0160
56191,3593918_REF,AE_REF_F_36_02_c_REF_AE 3_2_1_0130
56192,3592928_REF,AE_REF_F_34_00_b_REF_AE 3_2_1_0005
56193,3564159_REF,AE_REF_F_33_00_a_REF_AE 3_2_1_0120
56194,3592785_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0220
56195,3593947_REF,AE_REF_F_36_02_c_REF_AE 3_2_1_0190
56196,3592809_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0030
56197,3593328_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0120
56198,3632133_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0240
56199,3564170_REF,AE_REF_F_33_00_b_REF_AE 3_2_2_0020
56200,3593343_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0005
56201,3593369_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0040
56202,3593705_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0160
56203,3593223_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0180
56204,3593819_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0100
56205,3593623_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0170
56206,3593130_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0110
56207,3592784_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0010
56208,3592816_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0170
56209,3564165_REF,AE_REF_F_33_00_b_REF_AE 3_2_2_0020
56210,3593039_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0070
56211,3592806_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0190
56212,3592847_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0240
56213,3595801_REF,AE_REF_F_34_00_c_REF_AE 3_2_1_0025
56214,3593715_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0180
56215,3593190_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0030
56216,3593872_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0190
56217,3593011_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0040
56218,3593217_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0060
56219,3593099_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0130
56220,3595811_REF,AE_REF_F_34_00_c_REF_AE 3_2_2_0170
56221,3592899_REF,AE_REF_F_32_03_b_REF_AE 3_2_1_0030
56222,3593563_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0010
56223,3592931_REF,AE_REF_F_34_00_b_REF_AE 3_2_2_0080
56224,3593119_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0070
56225,3593048_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0090
56226,3593694_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0040
56227,3593066_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0100
56228,3564212_REF,AE_REF_F_35_00_a_REF_AE 3_2_1_0160
56229,3592800_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0030
56230,3592885_REF,AE_REF_F_32_03_a_REF_AE 3_2_2_0050
56231,3564215_REF,AE_REF_F_35_00_a_REF_AE 3_2_2_0040
56232,3593550_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0100
56233,3593140_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0170
56234,3593305_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0020
56235,3593350_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0010
56236,3593344_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0220
56237,3632230_REF,AE_REF_F_32_04_b_REF_AE 3_2_1_0050
56238,3593934_REF,AE_REF_F_36_02_c_REF_AE 3_2_1_0160
56239,3593393_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0090
56240,3593256_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0100
56241,3593251_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0020
56242,3593183_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0025
56243,3592865_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0180
56244,3593411_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0190
56245,3593450_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0005
56246,3592896_REF,AE_REF_F_32_03_b_REF_AE 3_2_2_0040
56247,3593297_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0040
56248,3595813_REF,AE_REF_F_34_00_c_REF_AE 3_2_1_0026
56249,3593117_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0150
56250,3593528_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0030
56251,3592888_REF,AE_REF_F_32_03_b_REF_AE 3_2_1_0009
56252,3593110_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0070
56253,3592837_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0140
56254,3593383_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0070
56255,3593723_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0070
56256,3564154_REF,AE_REF_F_33_00_a_REF_AE 3_2_1_0090
56257,3593785_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0140
56258,3593816_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0170
56259,3593810_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0100
56260,3593783_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0130
56261,3593139_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0110
56262,3593545_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0100
56263,3592934_REF,AE_REF_F_34_00_b_REF_AE 3_2_1_0005
56264,3595790_REF,AE_REF_F_34_00_c_REF_AE 3_2_1_0005
56265,3593237_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0100
56266,3593896_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0230
56267,3595808_REF,AE_REF_F_34_00_c_REF_AE 3_2_1_0025
56268,3592870_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0070
56269,3593936_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0230
56270,3564238_REF,AE_REF_F_35_00_d_REF_AE 3_2_2_0010
56271,3564188_REF,AE_REF_F_35_00_a_REF_AE 3_2_1_0040
56272,3593398_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0210
56273,3592899_REF,AE_REF_F_32_03_b_REF_AE 3_2_2_0010
56274,3593353_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0210
56275,3593460_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0010
56276,3592869_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0220
56277,3632202_REF,AE_REF_F_32_04_b_REF_AE 3_2_1_0030
56278,3592940_REF,AE_REF_F_34_00_b_REF_AE 3_2_2_0040
56279,3564140_REF,AE_REF_F_33_00_a_REF_AE 3_2_2_0030
56280,3593157_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0120
56281,3564168_REF,AE_REF_F_33_00_b_REF_AE 3_2_1_0060
56282,3632183_REF,AE_REF_F_32_04_a_REF_AE 3_2_2_0070
56283,3593899_REF,AE_REF_F_36_02_c_REF_AE 3_2_1_0100
56284,3593593_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0070
56285,3592881_REF,AE_REF_F_32_03_a_REF_AE 3_2_1_0010
56286,3593435_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0160
56287,3564210_REF,AE_REF_F_35_00_a_REF_AE 3_2_1_0150
56288,3593335_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0180
56289,3593456_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0030
56290,3592987_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0020
56291,3593202_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0040
56292,3592871_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0240
56293,3564249_REF,AE_REF_F_35_00_d_REF_AE 3_2_1_0225
56294,3593839_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0190
56295,3593005_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0130
56296,3592830_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0190
56297,3593832_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0180
56298,3592779_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0010
56299,3593352_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0020
56300,3592862_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0150
56301,3592865_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0070
56302,3593822_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0160
56303,3593533_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0130
56304,3632178_REF,AE_REF_F_32_04_a_REF_AE 3_2_2_0020
56305,3632204_REF,AE_REF_F_32_04_b_REF_AE 3_2_2_0110
56306,3593235_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0060
56307,3632203_REF,AE_REF_F_32_04_b_REF_AE 3_2_1_0030
56308,3593484_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0050
56309,3632145_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0190
56310,3595807_REF,AE_REF_F_34_00_c_REF_AE 3_2_2_0090
56311,3564189_REF,AE_REF_F_35_00_a_REF_AE 3_2_1_0040
56312,3593112_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0110
56313,3592871_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0070
56314,3593340_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0180
56315,3593461_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0010
56316,3593876_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0230
56317,3592926_REF,AE_REF_F_34_00_b_REF_AE 3_2_2_0030
56318,3632239_REF,AE_REF_F_32_04_b_REF_AE 3_2_2_0120
56319,3593838_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0190
56320,3593204_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0160
56321,3593203_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0040
56322,3564248_REF,AE_REF_F_35_00_d_REF_AE 3_2_1_0225
56323,3593214_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0180
56324,3593732_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0160
56325,3592864_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0070
56326,3592778_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0010
56327,3593353_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0020
56328,3593554_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0010
56329,3592791_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0160
56330,3564211_REF,AE_REF_F_35_00_a_REF_AE 3_2_1_0150
56331,3593647_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0080
56332,3593898_REF,AE_REF_F_36_02_c_REF_AE 3_2_1_0100
56333,3593434_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0160
56334,3592886_REF,AE_REF_F_32_03_a_REF_AE 3_2_2_0060
56335,3592781_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0180
56336,3592986_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0020
56337,3593549_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0090
56338,3564154_REF,AE_REF_F_33_00_a_REF_AE 3_2_2_0030
56339,3593334_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0180
56340,3564252_REF,AE_REF_F_35_00_d_REF_AE 3_2_1_0230
56341,3593062_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0010
56342,3593185_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0140
56343,3632120_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0020
56344,3592908_REF,AE_REF_F_32_03_b_REF_AE 3_2_2_0040
56345,3593141_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0170
56346,3593935_REF,AE_REF_F_36_02_c_REF_AE 3_2_1_0160
56347,3632231_REF,AE_REF_F_32_04_b_REF_AE 3_2_1_0050
56348,3564150_REF,AE_REF_F_33_00_a_REF_AE 3_2_1_0070
56349,3593061_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0170
56350,3592857_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0220
56351,3593067_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0100
56352,3592956_REF,AE_REF_F_34_00_b_REF_AE 3_2_2_0070
56353,3593695_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0040
56354,3593551_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0100
56355,3632202_REF,AE_REF_F_32_04_b_REF_AE 3_2_2_0090
56356,3593757_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0120
56357,3592801_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0030
56358,3564213_REF,AE_REF_F_35_00_a_REF_AE 3_2_1_0160
56359,3593589_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0170
56360,3632180_REF,AE_REF_F_32_04_a_REF_AE 3_2_2_0040
56361,3593338_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0140
56362,3593697_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0180
56363,3593817_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0170
56364,3593782_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0130
56365,3593378_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0210
56366,3595809_REF,AE_REF_F_34_00_c_REF_AE 3_2_1_0025
56367,3592996_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0130
56368,3592943_REF,AE_REF_F_34_00_b_REF_AE 3_2_2_0070
56369,3593274_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0120
56370,3592935_REF,AE_REF_F_34_00_b_REF_AE 3_2_1_0005
56371,3593687_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0160
56372,3595791_REF,AE_REF_F_34_00_c_REF_AE 3_2_1_0005
56373,3593451_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0005
56374,3592929_REF,AE_REF_F_34_00_b_REF_AE 3_2_2_0060
56375,3592974_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0050
56376,3593182_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0025
56377,3593576_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0090
56378,3595815_REF,AE_REF_F_34_00_c_REF_AE 3_2_2_0040
56379,3593392_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0090
56380,3593257_REF,AE_REF_F_36_01_b_REF_AE 3_2_1_0100
56381,3593722_REF,AE_REF_F_36_02_b_REF_AE 3_2_1_0070
56382,3593382_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0070
56383,3593566_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0070
56384,3632149_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0230
56385,3592889_REF,AE_REF_F_32_03_b_REF_AE 3_2_1_0009
56386,3595812_REF,AE_REF_F_34_00_c_REF_AE 3_2_1_0026
56387,3593605_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0130
56388,3564224_REF,AE_REF_F_35_00_a_REF_AE 3_2_2_0010
56389,3593116_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0150
56390,3593919_REF,AE_REF_F_36_02_c_REF_AE 3_2_1_0130
56391,3592929_REF,AE_REF_F_34_00_b_REF_AE 3_2_1_0005
56392,3593457_REF,AE_REF_F_36_02_a_REF_AE 3_2_1_0010
56393,3593342_REF,AE_REF_F_36_01_c_REF_AE 3_2_1_0005
56394,3593901_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0230
56395,3564171_REF,AE_REF_F_33_00_b_REF_AE 3_2_2_0020
56396,3592808_REF,AE_REF_F_32_02_a_REF_AE 3_2_1_0030
56397,3632173_REF,AE_REF_F_32_04_a_REF_AE 3_2_2_0140
56398,3632157_REF,AE_REF_F_32_03_b_REF_AE 3_2_1_0035
56399,3593538_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0050
56400,3592779_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0160
56401,3593927_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0190
56402,3595791_REF,AE_REF_F_34_00_c_REF_AE 3_2_2_0060
56403,3593402_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0200
56404,3592834_REF,AE_REF_F_32_02_a_REF_AE 3_2_2_0230
56405,3593868_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0200
56406,3564243_REF,AE_REF_F_35_00_d_REF_AE 3_2_1_0215
56407,3593474_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0030
56408,3632238_REF,AE_REF_F_32_04_b_REF_AE 3_2_1_0050
56409,3593287_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0020
56410,3593417_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0200
56411,3593010_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0040
56412,3593098_REF,AE_REF_F_36_01_a_REF_AE 3_2_1_0130
56413,3593359_REF,AE_REF_F_36_01_c_REF_AE 3_2_2_0220
56414,3593092_REF,AE_REF_F_36_01_a_REF_AE 3_2_2_0070
56415,3593175_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0120
56416,3564162_REF,AE_REF_F_33_00_a_REF_AE 3_2_2_0030
56417,3593315_REF,AE_REF_F_36_01_b_REF_AE 3_2_2_0040
56418,3593643_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0170
56419,3593932_REF,AE_REF_F_36_02_c_REF_AE 3_2_2_0190
56420,3593762_REF,AE_REF_F_36_02_b_REF_AE 3_2_2_0040
56421,3564258_REF,AE_REF_F_35_00_d_REF_AE 3_2_2_0030
56422,3593580_REF,AE_REF_F_36_02_a_REF_AE 3_2_2_0170
56423,3564164_REF,AE_REF_F_33_00_b_REF_AE 3_2_2_0020
