CELL_ID,IS_SHADED,TABLE_CELL_COMBINATION_ID,TABLE_ID,SYSTEM_DATA_CODE,NAME
3417173_REF,,429872_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417173_REF
3417174_REF,,429844_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417174_REF
3417175_REF,,429864_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417175_REF
3417176_REF,,429781_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417176_REF
3417177_REF,,429772_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417177_REF
3417178_REF,,429777_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417178_REF
3417179_REF,,429908_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417179_REF
3417180_REF,,430418_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417180_REF
3417181_REF,,430198_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417181_REF
3417182_REF,,430234_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417182_REF
3417183_REF,,430216_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417183_REF
3417184_REF,,430395_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417184_REF
3417185_REF,,430377_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417185_REF
3417186_REF,,430426_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417186_REF
3417187_REF,,430202_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417187_REF
3417188_REF,,430238_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417188_REF
3417189_REF,,430220_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417189_REF
3417190_REF,,430399_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417190_REF
3417191_REF,,430381_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417191_REF
3417192_REF,,430301_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417192_REF
3417193_REF,,430422_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417193_REF
3417194_REF,,430708_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417194_REF
3417195_REF,,430572_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417195_REF
3417196_REF,,430588_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417196_REF
3417197_REF,,430580_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417197_REF
3417198_REF,,430700_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417198_REF
3417199_REF,,430692_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417199_REF
3417200_REF,,430716_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417200_REF
3417201_REF,,430576_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417201_REF
3417202_REF,,430592_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417202_REF
3417203_REF,,430584_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417203_REF
3417204_REF,,430704_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417204_REF
3417205_REF,,430696_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417205_REF
3417206_REF,,430638_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417206_REF
3417207_REF,,430712_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417207_REF
3417208_REF,,429418_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417208_REF
3417209_REF,,429228_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417209_REF
3417210_REF,,430330_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417210_REF
3417211_REF,,430369_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417211_REF
3417212_REF,,430285_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417212_REF
3417213_REF,,430296_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417213_REF
3417214_REF,,430661_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417214_REF
3417215_REF,,430684_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417215_REF
3417216_REF,,430622_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417216_REF
3417217_REF,,430633_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417217_REF
3417218_REF,,429199_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417218_REF
3417219_REF,,429905_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417219_REF
3417220_REF,,429723_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417220_REF
3417221_REF,,429746_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417221_REF
3417222_REF,,429732_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417222_REF
3417223_REF,,429887_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417223_REF
3417224_REF,,429869_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417224_REF
3417225_REF,,431117_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417225_REF
3417226_REF,,431056_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417226_REF
3417227_REF,,429750_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417227_REF
3417228_REF,,431085_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417228_REF
3417229_REF,,429891_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417229_REF
3417230_REF,,429873_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417230_REF
3417231_REF,,429846_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417231_REF
3417232_REF,,429865_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417232_REF
3417233_REF,,429783_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417233_REF
3417234_REF,,429774_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417234_REF
3417235_REF,,429778_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417235_REF
3417236_REF,,429909_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417236_REF
3417237_REF,,430419_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417237_REF
3417238_REF,,430199_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417238_REF
3417239_REF,,430235_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417239_REF
3417240_REF,,430217_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417240_REF
3417241_REF,,430396_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417241_REF
3417242_REF,,430378_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417242_REF
3417243_REF,,430427_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417243_REF
3417244_REF,,430203_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417244_REF
3417245_REF,,430239_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417245_REF
3417246_REF,,430221_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417246_REF
3417247_REF,,430400_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417247_REF
3417248_REF,,430382_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417248_REF
3417249_REF,,430302_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417249_REF
3417250_REF,,430423_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417250_REF
3417251_REF,,430709_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417251_REF
3417252_REF,,430573_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417252_REF
3417253_REF,,430589_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417253_REF
3417254_REF,,430581_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417254_REF
3417255_REF,,430701_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417255_REF
3417256_REF,,430693_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417256_REF
3417257_REF,,430717_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417257_REF
3417258_REF,,430577_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417258_REF
3417259_REF,,430593_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417259_REF
3417260_REF,,430585_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417260_REF
3417261_REF,,430705_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417261_REF
3417262_REF,,430697_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417262_REF
3417263_REF,,430639_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417263_REF
3417264_REF,,430713_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417264_REF
3417265_REF,,429419_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417265_REF
3417266_REF,,429229_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417266_REF
3417267_REF,,430332_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417267_REF
3417268_REF,,430371_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417268_REF
3417269_REF,,430287_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417269_REF
3417270_REF,,430298_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417270_REF
3417271_REF,,430663_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417271_REF
3417272_REF,,430686_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417272_REF
3417273_REF,,430624_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417273_REF
3417274_REF,,430635_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417274_REF
3417275_REF,,429200_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417275_REF
3417276_REF,,429906_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417276_REF
3417277_REF,,429724_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417277_REF
3417278_REF,,429747_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417278_REF
3417279_REF,,429733_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417279_REF
3417280_REF,,429888_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417280_REF
3417281_REF,,429870_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417281_REF
3417282_REF,,431118_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417282_REF
3417283_REF,,431057_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417283_REF
3417284_REF,,429751_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417284_REF
3417285_REF,,431086_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417285_REF
3417286_REF,,429892_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417286_REF
3417287_REF,,429874_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417287_REF
3417288_REF,,429847_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417288_REF
3417289_REF,,429866_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417289_REF
3417290_REF,,429784_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417290_REF
3417291_REF,,429775_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417291_REF
3417292_REF,,429779_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417292_REF
3417293_REF,,429910_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417293_REF
3417294_REF,,430420_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417294_REF
3417295_REF,,430200_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417295_REF
3417296_REF,,430236_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417296_REF
3417297_REF,,430218_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417297_REF
3417298_REF,,430397_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417298_REF
3417299_REF,,430379_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417299_REF
3417300_REF,,430428_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417300_REF
3417301_REF,,430204_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417301_REF
3417302_REF,,430240_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417302_REF
3417303_REF,,430222_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417303_REF
3417304_REF,,430401_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417304_REF
3417305_REF,,430383_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417305_REF
3417306_REF,,430303_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417306_REF
3417307_REF,,430424_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417307_REF
3417308_REF,,430710_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417308_REF
3417309_REF,,430574_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417309_REF
3417310_REF,,430590_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417310_REF
3417311_REF,,430582_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417311_REF
3417312_REF,,430702_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417312_REF
3417313_REF,,430694_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417313_REF
3417314_REF,,430718_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417314_REF
3417315_REF,,430578_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417315_REF
3417316_REF,,430594_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417316_REF
3417317_REF,,430586_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417317_REF
3417318_REF,,430706_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417318_REF
3417319_REF,,430698_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417319_REF
3417320_REF,,430640_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417320_REF
3417321_REF,,430714_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417321_REF
3417322_REF,,429420_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417322_REF
3417323_REF,,429230_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417323_REF
3417324_REF,,430333_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417324_REF
3417325_REF,,430372_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417325_REF
3417326_REF,,430288_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417326_REF
3417327_REF,,430299_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417327_REF
3417328_REF,,430664_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417328_REF
3417329_REF,,430687_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417329_REF
3417330_REF,,430625_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417330_REF
3417331_REF,,430636_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417331_REF
3417332_REF,,429189_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417332_REF
3417333_REF,,429897_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417333_REF
3417334_REF,,429718_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417334_REF
3417335_REF,,429738_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417335_REF
3417336_REF,,429727_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417336_REF
3417337_REF,,429879_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417337_REF
3417338_REF,,429856_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417338_REF
3417339_REF,,431106_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417339_REF
3417340_REF,,431046_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417340_REF
3417341_REF,,429740_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417341_REF
3417342_REF,,431075_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417342_REF
3417343_REF,,429881_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417343_REF
3417344_REF,,429858_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417344_REF
3417345_REF,,429828_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417345_REF
3417346_REF,,429854_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417346_REF
3417347_REF,,429764_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417347_REF
3417348_REF,,429762_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417348_REF
3417349_REF,,429765_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417349_REF
3417350_REF,,429899_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417350_REF
3417351_REF,,430408_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417351_REF
3417352_REF,,430191_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417352_REF
3417353_REF,,430227_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417353_REF
3417354_REF,,430209_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417354_REF
3417355_REF,,430388_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417355_REF
3417356_REF,,430357_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417356_REF
3417357_REF,,430412_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417357_REF
3417358_REF,,430193_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417358_REF
3417359_REF,,430229_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417359_REF
3417360_REF,,430211_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417360_REF
3417361_REF,,430390_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417361_REF
3417362_REF,,430359_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417362_REF
3417363_REF,,430273_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417363_REF
3417364_REF,,430410_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417364_REF
3417365_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417365_REF
3417366_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417366_REF
3417367_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417367_REF
3417368_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417368_REF
3417369_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417369_REF
3417370_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417370_REF
3417371_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417371_REF
3417372_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417372_REF
3417373_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417373_REF
3417374_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417374_REF
3417375_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417375_REF
3417376_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417376_REF
3417377_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417377_REF
3417378_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417378_REF
3417379_REF,,429414_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417379_REF
3417380_REF,,429224_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417380_REF
3417381_REF,,430322_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417381_REF
3417382_REF,,430355_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417382_REF
3417383_REF,,430271_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417383_REF
3417384_REF,,430274_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417384_REF
3417385_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417385_REF
3417386_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417386_REF
3417387_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417387_REF
3417388_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417388_REF
3417389_REF,,429187_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417389_REF
3417390_REF,,430320_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417390_REF
3417391_REF,,430351_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417391_REF
3417392_REF,,430266_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417392_REF
3417393_REF,,430267_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417393_REF
3417394_REF,,430655_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417394_REF
3417395_REF,,430678_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417395_REF
3417396_REF,,430615_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417396_REF
3417397_REF,,430616_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417397_REF
3417398_REF,,429191_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417398_REF
3417399_REF,,429901_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417399_REF
3417400_REF,,429720_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417400_REF
3417401_REF,,429742_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417401_REF
3417402_REF,,429729_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417402_REF
3417403_REF,,429883_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417403_REF
3417404_REF,,429861_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417404_REF
3417405_REF,,431108_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417405_REF
3417406_REF,,431048_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417406_REF
3417407_REF,,429743_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417407_REF
3417408_REF,,431077_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417408_REF
3417409_REF,,429884_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417409_REF
3417410_REF,,429862_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417410_REF
3417411_REF,,429830_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417411_REF
3417412_REF,,429860_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417412_REF
3417413_REF,,429769_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417413_REF
3417414_REF,,429768_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417414_REF
3417415_REF,,429770_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417415_REF
3417416_REF,,429902_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417416_REF
3417417_REF,,430414_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417417_REF
3417418_REF,,430195_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417418_REF
3417419_REF,,430231_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417419_REF
3417420_REF,,430213_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417420_REF
3417421_REF,,430392_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417421_REF
3417422_REF,,430362_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417422_REF
3417423_REF,,430416_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417423_REF
3417424_REF,,430196_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417424_REF
3417425_REF,,430232_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417425_REF
3417426_REF,,430214_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417426_REF
3417427_REF,,430393_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417427_REF
3417428_REF,,430363_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417428_REF
3417429_REF,,430278_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417429_REF
3417430_REF,,430415_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417430_REF
3417431_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417431_REF
3417432_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417432_REF
3417433_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417433_REF
3417434_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417434_REF
3417435_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417435_REF
3417436_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417436_REF
3417437_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417437_REF
3417438_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417438_REF
3417439_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417439_REF
3417440_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417440_REF
3417441_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417441_REF
3417442_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417442_REF
3417443_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417443_REF
3417444_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417444_REF
3417445_REF,,429416_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417445_REF
3417446_REF,,429226_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417446_REF
3417447_REF,,430324_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417447_REF
3417448_REF,,430361_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417448_REF
3417449_REF,,430277_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417449_REF
3417450_REF,,430279_REF,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417450_REF
3417451_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417451_REF
3417452_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417452_REF
3417453_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417453_REF
3417454_REF,,,FINREP_REF_F_18_00_a_REF_FINREP 3_0,,3417454_REF
