ID,MEMBER_ID,SUBDOMAIN_ID,VALID_FROM,VALID_TO,ORDER
6102,GGRPHCL_ARS_DE21N,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6103,GGRPHCL_ARS_ITI11,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6104,GGRPHCL_ARS_FRB06,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6105,GGRPHCL_ARS_BGZZZ,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6106,GGRPHCL_ARS_RO322,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6107,GGRPHCL_ARS_DE146,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6108,GGRPHCL_ARS_PL129,NUTS3_ANCRDT,1900-01-01 00:00:00,2023-12-31 00:00:00,0
6109,GGRPHCL_ARS_ES241,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6110,GGRPHCL_ARS_DE111,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6111,GGRPHCL_ARS_NL363,NUTS3_ANCRDT,2024-01-01 00:00:00,9999-12-31 00:00:00,0
6112,GGRPHCL_ARS_DE267,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6113,GGRPHCL_ARS_PL311,NUTS3_ANCRDT,1900-01-01 00:00:00,2023-12-31 00:00:00,0
6114,GGRPHCL_ARS_BEZZZ,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6115,GGRPHCL_ARS_FRF34,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6116,GGRPHCL_ARS_UKE41,NUTS3_ANCRDT,1900-01-01 00:00:00,2021-01-31 00:00:00,0
6117,GGRPHCL_ARS_DEA57,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6118,GGRPHCL_ARS_AT321,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6119,GGRPHCL_ARS_DE80J,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6120,GGRPHCL_ARS_UKH11,NUTS3_ANCRDT,1900-01-01 00:00:00,2021-01-31 00:00:00,0
6121,GGRPHCL_ARS_DE91C,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6122,GGRPHCL_ARS_DEB21,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6123,GGRPHCL_ARS_IE021,NUTS3_ANCRDT,1900-01-01 00:00:00,2023-12-31 00:00:00,0
6124,GGRPHCL_ARS_RO224,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6125,GGRPHCL_ARS_FI1C6,NUTS3_ANCRDT,2024-01-01 00:00:00,9999-12-31 00:00:00,0
6126,GGRPHCL_ARS_FRD13,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6127,GGRPHCL_ARS_NL123,NUTS3_ANCRDT,1900-01-01 00:00:00,2023-12-31 00:00:00,0
6128,GGRPHCL_ARS_BE334,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6129,GGRPHCL_ARS_FR723,NUTS3_ANCRDT,1900-01-01 00:00:00,2023-12-31 00:00:00,0
6130,GGRPHCL_ARS_EL653,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6131,GGRPHCL_ARS_HR050,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6132,GGRPHCL_ARS_SK031,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6133,GGRPHCL_ARS_EL525,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6134,GGRPHCL_ARS_UKM25,NUTS3_ANCRDT,1900-01-01 00:00:00,2021-01-31 00:00:00,0
6135,GGRPHCL_ARS_UKJ36,NUTS3_ANCRDT,1900-01-01 00:00:00,2021-01-31 00:00:00,0
6136,GGRPHCL_ARS_ITG28,NUTS3_ANCRDT,1900-01-01 00:00:00,2023-12-31 00:00:00,0
6137,GGRPHCL_ARS_ITF31,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6138,GGRPHCL_ARS_UKM72,NUTS3_ANCRDT,1900-01-01 00:00:00,2021-01-31 00:00:00,0
6139,GGRPHCL_ARS_SI031,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6140,GGRPHCL_ARS_BG334,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6141,GGRPHCL_ARS_UKD47,NUTS3_ANCRDT,1900-01-01 00:00:00,2021-01-31 00:00:00,0
6142,GGRPHCL_ARS_UKN04,NUTS3_ANCRDT,1900-01-01 00:00:00,2021-01-31 00:00:00,0
6143,GGRPHCL_ARS_LT029,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6144,GGRPHCL_ARS_UKG31,NUTS3_ANCRDT,1900-01-01 00:00:00,2021-01-31 00:00:00,0
6145,GGRPHCL_ARS_DEE0C,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6146,GGRPHCL_ARS_DE922,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6147,GGRPHCL_ARS_UKM94,NUTS3_ANCRDT,1900-01-01 00:00:00,2021-01-31 00:00:00,0
6148,GGRPHCL_ARS_DE278,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6149,GGRPHCL_ARS_FRI14,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6150,GGRPHCL_ARS_PL217,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6151,GGRPHCL_ARS_HU101,NUTS3_ANCRDT,1900-01-01 00:00:00,2023-12-31 00:00:00,0
6152,GGRPHCL_ARS_HU312,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6153,GGRPHCL_ARS_RO316,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6154,GGRPHCL_ARS_FRE21,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6155,GGRPHCL_ARS_ES709,NUTS3_ANCRDT,1900-01-01 00:00:00,9999-12-31 00:00:00,0
